Tweets,Label
Is $AAPL About to Hurt Its Ecosystem? http://t.co/b5LZ8HVpNp,1
RT @JustinPulitzer: What is everyone thinking w/ regard to $AAPL next few weeks into earnings? Rally or dump into the print? Please tell me…,1
$AAPL Choosing jury in Apple-Samsung case may be hard - Washington Times http://t.co/sTYWOrZv5h http://t.co/XYfx0nNafT,1
$AAPL Key Analyst Says Little Downside For Apple http://t.co/Uwk3C9nt6Z,1
$AAPL Second Apple-Samsung Patent Trial Begins with Focus on Apple's 'Holy War ... http://t.co/mGSah1YN8K,1
Sick and Tired of losing money on $TFX $CMP $LRCX $AAPL Check out http://t.co/nLRFJ8hfHv,1
Sick and Tired of losing money on $AAPL $GHC $GWW $CI #financial http://t.co/mzJZrmrn2k,1
"RT @WSJ: Steve Jobs described Apple's rivalry with Google as a ""holy war,"" according to emails. http://t.co/LcYEDVmH1v $AAPL http://t.co/rc…",1
"RT @WSJ: Steve Jobs described Apple's rivalry with Google as a ""holy war,"" according to emails. http://t.co/LcYEDVmH1v $AAPL http://t.co/rc…",1
$AAPL - [video] Panic prompts Chinas mini stimulus: Chanos -&gt; http://t.co/4p23ZyitSt #stock #stocks #stockaction,1
Bad #Invesments like got you down $CERN $RRC $DDS $AAPL #money http://t.co/YzZN3oMhYP,1
$AAPL Apple v. Samsung: tech's most vicious patent war returns to... http://t.co/p2uAfAMauo,1
BlackBerry Has an Image Problem http://t.co/9fiPw1i3OE | Wall Street Playbook $BBRY $AAPL,1
$AAPL Apple iPad Air 2: Possible Pressure Sensitive Touchscreen As New Patent ... http://t.co/W1tpFR92dl,1
$AAPL Apple Accuses Samsung of Misleading Jury http://t.co/BY5kxJ0Xq6,1
Lies BlackBerry Investors Like to Tell http://t.co/OV27Lz2TOs… via @TheStreet $BBRY $AAPL $GOOG $MSFT,1
$AAPL This iPhone 6 rumor is a special kind of stupid http://t.co/Cw3nu7VPrs,1
"RT @DanielEran: Samsung again documented its purposeful infringement of $AAPL iPhone tech, leaving no doubt to how &amp; why @FOSSpatents http:…",1
$AAPL Why are Apple and Samsung throwing down? A timeline of the biggest fight in tech http://t.co/gXaBfwNqv5,1
Stop Dumping on Facebook http://t.co/xdo8j0EacE… $TWTR $AAPL $GOOG $BBRY $FB,1
"How iPad, Samsung Galaxy and Kindle Fire owners use their tablets: http://t.co/sOXjzyhfgO $AMZN $AAPL http://t.co/iOXEKEOnsl",1
Are you putting your money in $OFC $RIG $DST  $AAPL Must have http://t.co/HePlRRLjmK,1
Amazon's Fire TV Will Flame Out http://t.co/Qku0Jd7Ank  via @TheStreet  $AAPL $NFLX $MSFT $SNE $AMZN,1
"""IF"" $AAPL fails at 534.2 then 530.58 and 524.5 will be my lower targets. Major support at 531 &amp; 524.72. $ES_F $NQ_F $YM_F $QQQ $TF_F $IWM",1
$AAPL iPhone 5s vs. Galaxy S4 Sales: Apple Inc. Dominate Smartphone Sales in Major ... http://t.co/H8aWtXSxL9,1
"RT @WSJ: How iPad, Samsung Galaxy and Kindle Fire owners use their tablets: http://t.co/xApUrQaEsL $AMZN $AAPL http://t.co/IPZNQCddqQ",1
What's the Big Deal With Amazon's Fire TV? http://t.co/Qku0Jd7Ank  via @TheStreet  $AMZN $AAPL $NFLX $MSFT $SNE #Hulu,1
$AAPL is one stock that bothers me since at least to me does not look o/s. If breaks 150 d ema 220 ish going lower 515 ish contd...,1
$AAPL Samsung's 'Beat Apple' memo: 'Threat from Apple extremely real and urgent' http://t.co/me8nhrjxMS,1
Bad #Invesments like got you down $ETFC $RHT $M $AAPL Must see http://t.co/H3HCayIkid,1
"RT @BakshCapital: If you're not aware by now, markets are continuing to fall globally. Expect $AAPL to open high and close low, this signal…",1
Stop Dumping on Facebook http://t.co/SMEVSvy44h… $FB $TWTR $AAPL $GOOG $BBRY,1
$AAPL How Amazon's Fire TV Compares to Apple TV http://t.co/U4WywDnhAG,1
$AAPL Will Apple Dump Qualcomm And Build Its Own Baseband? Watch Out If It Does http://t.co/X6s40ZZh3b,1
Apple Calls in Experts to Explain Why Samsung Owes $2B in Damages: In the ongoing Samsung vs. Apple laws... http://t.co/29GJG3U6PD $AAPL,1
$AAPL Spotify to iPhone subscribers: Drop dead #AAPL http://t.co/vg65NP0Hg3,1
Get research on $RIG $COST $LNKD $AAPL #NSE http://t.co/6kXQnyKN6k,1
RT @Richard_WSPB: Apple Can't Afford an iWatch Flop via @TheStreet http://t.co/OXFvmnoroa #iWatch $AAPL $SSNLF $GOOG $MSFT $CHL,1
Another view of #BlackBerry - more right than wrong. MT @TheStreet http://t.co/S4R0KFQgX1 #tech #mobile $BBRY $BB.CA $AAPL $GOOG,1
$AAPL Change the law or stop complaining about it. http://t.co/bU8xwhPem4,1
$AAPL - Is Samsung Suffering From Apple Syndrome? -&gt; http://t.co/D6q00WT521 #stock #stocks #stockaction,1
$AAPL DC Judge Smacks Down Government For Vague iPhone Search Warrant #AAPL http://t.co/eBCwnGMzho,1
$AAPL Sadly the Original iPhone Interface Designer Greg Christie is Leaving Apple ... #AAPL http://t.co/o12BbP3n8H,1
"$AAPL - Apple, Google And GE - Which 1 Of These Things Is Not Like The Others -&gt; http://t.co/LwCFfE9PnQ #stock #stocks #stockaction",1
$SPX likely to re test the 1840 ish level - failure there would be a concern $SPY $QQQ $IWM $GOOGL $AAPL $BAC a mean reversal pattern on SPX,1
"$AAPL Sorry, Apple/Amazon/Google Your Current Products Can't Win the TV Settop Box ... #AAPL http://t.co/YkMWPKp5Ft",1
$AAPL iPod Touch 6th Generation Release MIA in Apple 2014 Roadmap #AAPL http://t.co/o7GN1f41Ob,1
Sick and Tired of losing money on $UNM $FNF $WU  $AAPL #wealthmanagement http://t.co/wopBIElK3g,1
$AAPL How dumb are you willing to look? Apple patents mobile 3D goggles #AAPL http://t.co/lYTPblMFVs,1
$QQQ did market already fill the gap PM ? If so serious trouble $AAPL http://t.co/kVXNIADJvX,1
Avoid mistakes like $M $DLTR $SIX  $AAPL Must have http://t.co/DTIcHPdEdo,1
RT @Richard_WSPB: Apple Can't Afford an iWatch Flop http://t.co/OXFvmnoroa #iWatch $MSFT $CHL via @TheStreet $AAPL $SSNLF $GOOG,1
Did you lose money on $KEY $GES $KMPR $AAPL Must have http://t.co/laWmm5bLHd,1
Sick and Tired of losing money on $ALKS $RGLD $G $AAPL Must have http://t.co/0F5U54RV2w,1
"'Flappy Bird' refuses to die, still popular teen game http://t.co/G1V0nEYDIx #IBDBlogs via @IBDinvestors  $AAPL $GOOG $NTDOY $KING $ZNGA",1
"RT @androsForm: ""@Fibline: $AAPL 520.00 Price Zone has inherited the old 530.00 Zone. Sad.""",1
"RT @androsForm: ""@Fibline: $AAPL 520.00 Price Zone has inherited the old 530.00 Zone. Sad.""",1
$AAPL - Blackberry plans Heartbleed patches as mobile threat scrutinized -&gt; http://t.co/amgmUe6LB3 #stock #stocks #stockaction,1
Is lack of #wallstreet $ (less than 63% ownership) that is causing $AAPL volatility AFTER earning reports? Mom n Pop selling/buying panics?,1
"$AAPL - Apple: Baird Forecasts FYQ2 Miss, But iPhone Demand Holding Firm -&gt; http://t.co/4AdjSi4pfo #stock #stocks #stockaction",1
"$AAPL CHART IFFY?? DIRECTION WED

RSI IS COLLAPSING

WED DOWN..",1
$AAPL Not worth that tweet yet,1
$AAPL Samsung okayed Apple attack ads 2 days after Steve Jobs died http://t.co/PEzQwJ9Xrz,1
Sick and Tired of losing money on $CSC $JPM $CMS $AAPL Give it a try http://t.co/F1zlQnCZ4s,1
Sick and Tired of losing money on $WDAY $RF $AAPL $GRPN Click http://t.co/B3iyGYIjjn,1
(mentally) stopped out of $NFLX long twice now when its runs collapsed. Still watching to see what happens next. Meanwhile $AAPL is going.,1
$AAPL Six ways Apple can fix what's 'broken' about the iPhone http://t.co/bbikbMb77m,1
RT @racernic: .15 away from perfct pins... mkts rigged? :-) nah just under 'control' $SPX $AAPL,1
$AAPL Is the iPhone 6 really as big as this alleged battery leak suggests? http://t.co/kiXBVBlxAH,1
Did you lose money on $DELL $CCI $PWR $AAPL Goto http://t.co/X2NZotCN0E,1
Nike will stop making wearable hardware. Fires majority of Fuelband team. This is your leading indicator Apple iWatch is imminent $NKE $AAPL,1
Stocks to Watch this week $RIG $RJF $MAS $AAPL Give it a try http://t.co/niitxiOxTq,1
How is everyone playing $AAPL earnings? Long? Short? Flat? Let me know what you're thinking. I'm still undecided.,1
$AAPL Are Discounts Making the iPhone Lose Its Luster? http://t.co/dw4nLjzKY2,1
RT @NewsBreaker: Apple’s iPhone 6 reportedly delayed for a battery issue $AAPL http://t.co/QXRLqwpgRg -  @MacRumors http://t.co/DS2nS6iLm1,1
RT @CNBC: Apple’s iPhone 6 reportedly delayed for a battery issue: http://t.co/ABCVNxnJey $AAPL,1
Are you considering selling $MLM $XEC $TOL $AAPL #liquidity http://t.co/PEcply3MiZ,1
@CNBC RT MARC FABER: US Markets in dangerous overpriced territory $AAPL #NextTrade #Stocks $PCLN $AMZN $NFLX $GOOG $TSLA $FB $BBRY $GLD $QQQ,1
RT @NewsBreaker: Apple’s iPhone 6 reportedly delayed for a battery issue $AAPL http://t.co/QXRLqwpgRg -  @MacRumors http://t.co/DS2nS6iLm1,1
Are you considering selling $JWN $SATS $LOW  $AAPL #StockMarket http://t.co/Q34Muz5xC6,1
"“@MarketWatch: Tim Cook says iPhone was ""key in driving"" Apple's results. Earnings call live blog: http://t.co/UjOw44pWF3 $AAPL” No way?!",1
@dasan $T quarter makes me think $AAPL is a short after next iphone launch. Move towards unsubsidized phones = GM% pressure,1
"""Their secrecy is a double-edged sword,"" says Ben Reitzes, on Apple. ""We just have to wait. It's frustrating"" @CNBC $AAPL",1
"Love the $AAPL news. It's totally unrelated to their products but hey, they're finally returning cash to shareholders. What's not to like???",1
RT @Estimize: And the First Casualty of the Wearables Wars is… $NKE $UA $GOOG $AAPL http://t.co/0ezDkhOdXp,1
@Aapl_pain what does that mean- that they're mad at their $? $AAPL $GOOG,1
"RT @HCPG: With market pullback to 20sma and $AAPL $FB earnings in 24 mins, we'd argue this will be the most important day thus far in 2014",1
RT @CNBC: Apple’s iPhone 6 reportedly delayed for a battery issue: http://t.co/ABCVNxnJey $AAPL,1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
Stopping trading during a earnings call is a bunch of bs. $AAPL,1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
Extreme Options trading for 100% returns Killer webinar http://t.co/tVtdHGJklN $FB $AAPL,1
"$AAPL - MARKET SNAPSHOT: U.S. Stocks Fall; PMI, Home Sales Disappoint http://t.co/zxjAQUVWUK",1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
"The $AAPL rally to power NASDAQ higher killed by #UKRAINE. Now, by the end of the day, the #UKRAINE rally killer will be an afterthought?",1
RT @jimcramer: I got guys saying that $FB is up against tough compares so it may not be that good &amp; others saying sell $AAPL can't last. To…,1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
RT @Street_Insider: After-Hours Stock Movers 4/23: $ANGI $AAPL $FB Higher; $HEAR $TNP $IM Lower (more...) http://t.co/F5NKcZl3xA,1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
"Interesting was told that $AAPL would hit $600 today and $PCLN hit $1300. Still have 3 hours left. Price action is the tell, not guessing :D",1
$AAPL - MARKET SNAPSHOT: U.S. Stocks Fluctuate On Russia Worries http://t.co/O0QWUH802R,1
$AAPL where are all the FIRE TIM COOK trolls now????,1
RT @SJosephBurns: $AAPL is propping up the $QQQ this morning and hiding some of the damage.,1
"RT @CGasparino: will appear on @MelissaAFrancis to discuss $AAPL $fb and what the hell, the ackman follies as well at 2pm on @FoxBusiness",1
"RT @Carl_C_Icahn: As we said at conference yesterday, we continue to believe $AAPL remains meaningfully undervalued. Many analysts fail to …",1
"Shorted $AAPL at $562 bought some this week and next week PUts $560 and $550 strike, only 2% of portfolio.",1
$AAPL Split will impact options manipulation but main driver may be DOW entry,1
Apple And Microsoft Share A Dirty Little Secret http://t.co/TB5WvQCFjj $INTC $XLK $VGT $TECL $IYW $TDIV $AAPL $MSFT,1
"RT @TheStreet: .@Google, #Apple, @Intel &amp; #Adobe Pay $324 Million to Settle Workers' Lawsuit http://t.co/UadB6WDyNr $GOOG $AAPL $INTC $ADBE",1
$AAPL we need to kill this resistance 🐂💩 for good.  $600 ASAP,1
"RT @YahooFinance: Apple's 7-for-1 stock split won't attract new buyers, says our latest poll $AAPL: http://t.co/AmNNWhtrce",1
@harmongreg @Carl_C_Icahn doesn’t it also not negate some of the options game which has kept $AAPL stalled?,1
Get #Pennystock Research on $CSCO $TFM $MLM $AAPL #wallstreet http://t.co/uWBDyrLA4Y,1
$AAPL - Apple Launches Replacement Program For Faulty iPhone 5 Sleep/Wake Butt... -&gt; http://t.co/OZ6OVGVU0S #stock #stocks #stockaction,1
RT @DanielEran: Apple's iPhone 5c ate up Android while Google's Moto X flopped: why everyone was wrong $AAPL $GOOG http://t.co/zy8gh7HABM,1
$AAPL Apple Passwords Stolen by Active Malware http://t.co/cBQLCjXwAV,1
$AAPL - Apple Wins Chance to Argue for Delay of E-Books Damages Trial -&gt; http://t.co/NS9uTGsRX6 #stock #stocks #stockaction,1
"$AAPL ​Comixology cuts Apple, Google out of digital comics kickback http://t.co/1drt7plYpg",1
"RT @YahooFinance: Apple's 7-for-1 stock split won't attract new buyers, says our latest poll $AAPL: http://t.co/AmNNWhtrce",1
$AAPL Alerts over faulty Apple and Samsung handsets http://t.co/YbAFGnCFIj,1
$AAPL: Will Amazon Lose Money For Years? http://t.co/qCBBEHvbNm,1
"Commented on StockTwits: News was last week, now panic buying. $AAPL http://t.co/dGmQHoEJTV",1
"Option Millionaires: MWM: $AAPL I tried to fight it last week, http://t.co/ZAQyFOc6JD",1
@ReformedBroker Imagine if $AAPL had made the error,1
$AAPL Apple Trade-In Offer: Extra $80 for Qualifying Faulty iPhone 5 http://t.co/VPOEAEXOnJ,1
"Darn you, Apple deferrals! Correction:  _Operating_ income up in Q1, no asterisks required for net income in Q2. $AAPL #mybad",1
$AAPL European Union moves to end smartphone patent wars http://t.co/Oc8Zw4cRgE,1
RT @financialjuice: Apple $AAPL files to sell debt #stocks,1
Deep Dive Into Apple's Gross Margins And What It Means Going Forward $AAPL #apple #iphone  http://t.co/Is85eP6KOe,1
"$AAPL Smartphone Market Leaders, Samsung And Apple, Both Lost Share In Q1, Says ... http://t.co/qupcrFDK2f",1
$AAPL The 10 Most Useless iPhone Apps http://t.co/EgKmOV8ZMt,1
$AAPL: EU exec says Motorola Mobility broke EU competition rules http://t.co/lR9R5KwAme,1
"RT @Convertbond: Apple $AAPL

Cash

Overseas: $130B
Total: $150B

US Corporations

$1.1T
$1.8T

Cut a deal @SpeakerBoehner @BarackObama #Re…",1
Sick and Tired of losing money on $KIM $MPC $OKE $AAPL #singedinvestor http://t.co/SYKCc4AfWU,1
Get the latest on $UB $MLM $SFD $AAPL View now http://t.co/FLp77GMLPs,1
$AAPL - Coach Responds to Falling Sales By Raising Prices -&gt; http://t.co/oJmgnGVPKC #stock #stocks #stockaction,1
Pre-emptive STFU: I know $AAPL hit $600*. I'm long and loud about it. I still hate buybacks. (*scheduled for 11:43),1
$AAPL Will Apple Inc.'s Debt Ever Be Too Much? http://t.co/dOVbY84Jfb,1
"#Apple 's next headphones to track heart rate and blood pressure, leak claims $AAPL http://t.co/rdcueEmQoG",1
$AAPL $SPX HUGE air-pocket under the US stock market - CRASH is imminent...SELL...cash is king now!,1
$AAPL - EBay settles Justice Departments no poach hiring complaint -&gt; http://t.co/fG5gMuvnYa #stock #stocks #stockaction,1
Did you lose money on $KSU $BKW $SYY $AAPL Click http://t.co/IGnvbs6k7q,1
RT @itzstockchartz: $AAPL Apple’s $600 Barrier http://t.co/vS9se5GLhE via @WSJMoneyBeat,1
Apple's iPad Business Is Collapsing $AAPL ​​​#aapl http://t.co/Vi2DEMKqiA,1
"$AAPL BOOM, new lows in 580's! http://t.co/86XcvpDJou",1
"Swiss-based watchmaker Swatch anticipating Apple’s market entry by fighting for ‘iWatch’ trademark $AAPL ​​​#aapl 
http://t.co/Nzp8pPQZ76",1
$AAPL - Samsung Told To Pay Apple $119m In Patent Row -&gt; http://t.co/xx8sPOsG03 #stock #stocks #stockaction,1
RT @WSJ: Apple's return to the $600 stock club won't be an easy feat. Here's why: http://t.co/DwoMt55PTC $AAPL,1
"RT @jonfortt: $119.6M would be a lot of $ for most companies to pay, or receive. Not for $AAPL &amp; Samsung. This is more about vindication &amp; …",1
$AAPL There's No Dancing in Streets of Cupertino After Latest Apple-Samsung Verdict http://t.co/LKSwzsfyBZ,1
RT @WSJ: Apple's return to the $600 stock club won't be an easy feat. Here's why: http://t.co/DwoMt55PTC $AAPL,1
Sick and Tired of losing money on $DG $PENN $ACM $AAPL #overvalued http://t.co/lgDqP4QOgy,1
Bad #Invesments like got you down $KEY $PTEN $EIX $AAPL #equity http://t.co/QTrQI3oqYp,1
Apple: Examining The Dividend Disappointment $AAPL http://t.co/5WSKavZzBq,1
$AAPL - Flight to Safety: Is it a bad tell for stocks? - Real Time Insight http://t.co/YRiVqNb2dZ,1
The Morning Dump - May 5th #swarm $AAPL @samsung #legal $GOOG #vine #Skype $FB #ad #mute #snapchat http://t.co/el8D9XXoVh,1
"RT @parislemon: Last year: $AAPL crashing, fire Cook! 

This year: $AAPL soaring, give Cook a raise! 

Next year: $AAPL crashing, fire Cook!",1
Samsung's 'Infringe First and Stall as Long as Possible' Strategies Are Nothing New: On the day that a S... http://t.co/IJz8R7Ad3A $AAPL,1
Did you lose money on $APC $RPAI $GIS $AAPL Must have http://t.co/d4szqdU4v7,1
"$AAPL Apple not encrypting email attachments in iOS 7, study says http://t.co/nwf9IMcRzu",1
Regretting your investment in $AAPL $CWH $STI $CSIQ Must have http://t.co/TTT9Xvd2AM,1
Looks like ALL U.S. markets going to crash ahead of nuke war :( But $AAPL could put Spaceship Campus engines on and fly to... Mars ;),1
Did you lose money on $CBI $WCC $NEU $AAPL Give it a try http://t.co/4RCaH7Ddyz,1
$AAPL to buy Beats Audio for $3.2 billion? Steve Jobs must be turning in his grave || via @cnbc || http://t.co/leNc5hnb0v,1
Buying #Beats for logistics/brand/marketing reasons is stupid!! $AAPL goes for quality &amp; #Grado had it for ages - http://t.co/LBfSfoFXfq,1
$AAPL: Corporate tax reform is dead — so why are companies fighting it so h... http://t.co/6DAXM6qPZe,1
Focus list $TWTR $GPS $RL $HLT $NVDA $DDD $RIG $PLUG $GRPN $MGM $AAPL $MU,1
Notable stocks with low beta &amp; high RS rating. $MITL $AAPL $HBI $OFIX,1
"$AAPL - MARKET SNAPSHOT: Stocks Mixed As Bad Week For Tech, Small Caps Wraps Up http://t.co/MZkZHVcYsZ",1
Apple weighs on Wall Street; Nasdaq set for worst week in four http://t.co/3IGSMoAYDS via @reuters $AAPL,1
RT @i_Know_First: Stock Market Forecast: Chaos Theory Revealing How the Market Works |  http://t.co/iIWz3LBj1Z   $SPY $AAPL #complexity #st…,1
RT @hbryant42: Apple’s bid for Dr. Dre's Beats: the day the download died? http://t.co/q8ZxqMLiPU $AAPL” but I want my music WITHOUT needin…,1
RT @SeekingAlpha: Apple + Beats: Cutting Through The Hype And Negativity http://t.co/w0zdOOWRLw $AAPL #APPLE,1
The saddest parts of Apple's business languish at Target. $AAPL $TGT #ipod #ipad #nobodycares http://t.co/9C9JaCORDg,1
RT @CNBCnow: Apple tries to lift online sales by cutting refund times in half: http://t.co/O59pBCQcGZ • $AAPL,1
PREDICT ON $AAPL (http://t.co/rD09HN9A5l ) + Apple tries to lift online sales by cutting refund times in half http://t.co/ezJjFVNPnI,1
"It's Hard to Disrupt From Within: One Reason the Apple-Beats Deal Could Make Sense 

http://t.co/eiZQ6oELrW
$AAPL",1
@Robo_trader It's actually the author who is clueless this time. Lots of synergies for $AAPL in this deal.,1
$AAPL Apple tries to lift online sales by cutting refund times in half http://t.co/G3LtYNC7qj,1
Apple + Beats: Cutting Through The Hype And Negativity http://t.co/Zj692ZqJmi $AAPL,1
RT @Top_Tech_Stocks: Gadget or Gimmick: Will These 3 Products Pay Off for Investors?.. http://t.co/qWoOci6pSn $AAPL #tech #stocks,1
RT @YoungFinances: A Fight to the Finish! The Investing Throwdown | Young Finances http://t.co/DQUzJL3ked $FB $LB $AMZN $AAPL,1
RT @YoungFinances: A Fight to the Finish! The Investing Throwdown | Young Finances http://t.co/DQUzJL3ked $FB $LB $AMZN $AAPL,1
RT @KeithMcCullough: 2. $AAPL right in the middel of its $582-$599 immediate-term risk range - name to add to long at the low end of range,1
$AAPL Switching from the iPhone to Android is now more annoying than ever http://t.co/1c9QodX3ZN,1
Apple Buying Beats - Method Behind The Madness http://t.co/67Ek52ssLJ $GOOG $P $GOOGL $AAPL,1
"I bet the reason for the selloff is the #bruins loss last night, &amp; Milan Lucic is dumping it all on your faces because hes a dick $SPY $AAPL",1
$AAPL Sony's big problem? It's just not cool http://t.co/9Bb6DvxqGp,1
$AAPL New lawsuit targets Apple over iMessage delivery problems http://t.co/oDP7oHZfUV @MaximumPenny,1
How AMD's Market Share Can Rise To 30% After The MacPro Deal http://t.co/7PuhrS56LU $AAPL $SOXL $USD $SMH $SOXS $AMD,1
Lawyer gravy train ends. “@WSJ: Apple and Google agree to drop all lawsuits against each other: http://t.co/aO5rbJzMlG $AAPL $GOOG”,1
RT @WSJ: Apple and Google agree to drop all lawsuits against each other: http://t.co/z1kgCF73yh $AAPL $GOOG,1
RT @WSJ: Apple and Google agree to drop all lawsuits against each other: http://t.co/z1kgCF73yh $AAPL $GOOG,1
$AAPL Apple faced more patent lawsuits than any other company in 2013: Report http://t.co/tDjVNb9BNb,1
RT @WSJ: Apple and Google agree to drop all lawsuits against each other: http://t.co/z1kgCF73yh $AAPL $GOOG,1
RT @WSJ: Apple and Google agree to drop all lawsuits against each other: http://t.co/z1kgCF73yh $AAPL $GOOG,1
$AAPL: Japanese Court Slams Samsung Over Patent Abuse Against Apple http://t.co/0GzMjanNvG,1
"@AndrewMecwan Should be okay, unless a mkt wide dump. $AAPL also likely being green when mkt is red #flighttosafety",1
Options Outlook For The Week Of May 19: Bears Showing No Claws $AAPL $IWM $QTEC #premarket http://t.co/v3iyCZfNfs,1
RT @DrMario2014: Everyone Must Steal Google's New Camera Feature $AAPL $MSFT $SSNLF $GOOG http://t.co/Wfiblg3tyy via @minyanville,1
"$AAPL End to Apple, Google, Motorola patent dispute: Will it usher in a new age of tech? http://t.co/EmeCobxT4e",1
"RT @carlquintanilla: Since Steve Jobs resigned in Aug 2011, Apple has bought or invested in 18 companies. (via @SPCapitalIQ @USATODAY) $AAPL",1
"U.S. Active (Stock Wars): $AAPL +1.24%, $TWTR -0.03%, $T -1.33%, $TSLA +2.16%, $NMBL +3.21% http://t.co/Abscu8mCct #StockWars",1
How will #Apple make your cash disappear? $AAPL $MA $V $DBD  http://t.co/9FAdxmERsY,1
"$NDX still &gt;60 handles above last Thursday's weekly low, $SPX only 10 handles. A lot of it is down to $AAPL, but by far not everything",1
$AAPL How do I get my broken iPhone screen fixed? http://t.co/jC5pqij18V,1
"@ReformedBroker $GOOG's Android is a security nightmare &amp; inconsistent product. $AAPL is No. 1 in quality by consistency, not by being free.",1
Person with $AAPL puts not on Twitter relax,1
"Cramer: Avoid $AAPL, embrace $IBM say charts. Totally WRONG. Embrace Apple, Avoid IBM… Please watch 2m video http://t.co/j9pd3ZfEuL",1
Apple Buying Beats - Method Behind The Madness http://t.co/67Ek52ssLJ $GOOG $P $GOOGL $AAPL,1
$AAPL Apple Inc. Rumours Not Worthy of Attention http://t.co/i3YsjoGqj1,1
"Microsoft's Surface Pro 3 Is Flawed, but Part of the Correct Strategy $MSFT $AAPL $GOOG $ADBE $INTC http://t.co/I1z7gGBJtP via @minyanville",1
Lesson 1 for Risk Management: Daily Chart Trend Lines $AAPL $FB $TWTR $SPY  http://t.co/SF4riB3Zmx,1
$AAPL Apple's iMessage Can Cause Problems for Phone Switchers http://t.co/Epl2z6njDh,1
$NFLX: $394. Maybe it needs to split 7 for 1? #sarcasm $AAPL,1
Weekly Time frames suggesting congestion with bullish bias. Video shows why $SPY $QQQ $AAPL $NFLX http://t.co/Dqbqt4oJa5,1
"@LaMonicaBuzz Looking at $AAPL 5 yr chart, 2.2% dividend, low P/E ~14.5, huge market cap (ability to buy back)... what's not to love?",1
"$NQ_F $QQQ Last time $AAPL was here, android was a joke.Now,100$ gets you faster no contract android phone than""inexpensive""400$ iphone C!",1
$AAPL Apple Seeks Order Blocking Sale of Some Samsung Phones http://t.co/mw0gAD4o3b,1
$AAPL Police bid to reunite iPad – thought to be stolen – with its owner by tweeting ... http://t.co/0nlvIGRiTN,1
$AAPL A Father Found Out His Daughter Had Been Killed By The Santa Barbara ... http://t.co/DlyMaje8XA,1
So pissed I didn't buy the $AAPL $525 or $530 weekly calls! Oh well!! Win some and lose some I guess! http://t.co/PSrw7MLWIN,1
"So in early June a low in the VIX and a high in stocks 
should be expected. http://t.co/B23CMj3eRt
$VIX $SPX  $NDX $DJIA $AAPL $TWTR $GOOGL",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
"RT @DayTradersGroup: bulls make money, bears make money but folks that don't take gains on todays pop are crazy $AAPL $FB $SPY $GOOG $QQQ $…",1
RT @KeithMcCullough: 2. $AAPL signaling the exhaustion - risk range now = $610-632,1
"$AAPL $SPX it came out-of-the-blue a 1,000 point drop in the S&amp;P500 index...wallstreet continues bringing reasons...SELL today!!!",1
$AAPL confirms it buys Beats and I confirm I still hate Beats,1
"RT @CNBCClosingBell: #BREAKING: Apple to pay $2.6B in cash, $400M in equity for Beats. $AAPL",1
"RT @CNBCClosingBell: #BREAKING: Apple to pay $2.6B in cash, $400M in equity for Beats. $AAPL",1
"RT @CNBCClosingBell: #BREAKING: Apple to pay $2.6B in cash, $400M in equity for Beats. $AAPL",1
"RT @CNBCClosingBell: #BREAKING: Apple to pay $2.6B in cash, $400M in equity for Beats. $AAPL",1
"2 years ago (mid-monster run), $AAPL had trouble and pulled back from....the 630 level and went to 580

....only to crush 700 soon after.",1
Apple (AAPL) 7-1 Stock Split Draws Near  - How your stock and options in $AAPL get affected:  http://t.co/7DaPoJD6Rg,1
100% computer generated real time unbiased trade alerts http://t.co/HPEGvd7qHJ #Stocks $AAPL $FB $TWTR $GOOG $AMZN $NFLX $MINE $DNAX,1
